,ticker,Date,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2019-05-31,FDEV.L,2019-05-31,14891000.0,,19658000.0,,17990000.0,20388000.0,54648000.0,19369000.0,19369000.0,,,,,,1668000.0,89669000.0,70300000.0,35021000.0,289000.0,,17990000.0,17990000.0
2018-05-31,FDEV.L,2018-05-31,8500000.0,,2881000.0,,3594000.0,12800000.0,24100000.0,2800000.0,2800000.0,,,,,,-713000.0,34192000.0,31392000.0,10092000.0,81000.0,,3594000.0,3594000.0
2017-05-31,FDEV.L,2017-05-31,7630000.0,,7813000.0,,7711000.0,11934000.0,27356000.0,7792000.0,7792000.0,,,,,,102000.0,37363000.0,29571000.0,10007000.0,21000.0,,7711000.0,7711000.0
2020-10-31,HAI.TO,2020-10-31,19449728.0,,7814561.0,,5796684.0,36139102.0,63748518.0,8159688.0,8159688.0,,-345127.0,,,,2017877.0,83112113.0,74952425.0,19363595.0,-345127.0,,5796684.0,5796684.0
2019-10-31,HAI.TO,2019-10-31,18389434.0,,5320395.0,,3677473.0,32071761.0,55665827.0,5204632.0,5204632.0,,-178545.0,,,,1642922.0,74089998.0,68885366.0,18424171.0,115763.0,,3677473.0,3677473.0
2018-10-31,HAI.TO,2018-10-31,12999977.0,,3813222.0,,2576760.0,34253145.0,51726407.0,4473285.0,4473285.0,,-248521.0,,,,1236462.0,67479663.0,63006378.0,15753256.0,-660063.0,,2576760.0,2576760.0
2017-11-01,HAI.TO,2017-11-01,11172037.0,,2335821.0,,2339814.0,28899632.0,40784863.0,713194.0,713194.0,,-224727.0,,,,-3993.0,55060794.0,54347600.0,14275931.0,1622627.0,,2339814.0,2339814.0
2020-06-30,NXL.AX,2020-06-30,32902986.0,,32422394.0,,23587666.0,88749886.0,155173156.0,34494026.0,34494026.0,-973742.0,-1859172.0,,,,8834728.0,175858894.0,141364868.0,20685738.0,-2071632.0,,23587666.0,23587666.0
2019-06-30,NXL.AX,2019-06-30,6607097.0,,21291839.0,,14685930.0,108346093.0,136513314.0,22300591.0,22300591.0,-890285.0,-894918.0,,,,6605909.0,150120898.0,127820307.0,13607584.0,-1008752.0,,14685930.0,14685930.0
2018-06-30,NXL.AX,2018-06-30,4015335.0,,13661014.0,,10989512.0,91346995.0,109763721.0,13994765.0,13994765.0,-761125.0,-743115.0,,,,2671502.0,120118636.0,106123871.0,10354915.0,-333751.0,,10989512.0,10989512.0
2017-06-30,NXL.AX,2017-06-30,3653059.0,,13229540.0,,8544585.0,77475596.0,96689513.0,15507649.0,15507649.0,-704618.0,-721725.0,,,,4684955.0,102090636.0,86582987.0,5401123.0,-2278109.0,,8544585.0,8544585.0
2020-12-31,AND.TO,2020-12-31,,,46580000.0,,37714000.0,28547000.0,105208000.0,48639000.0,48639000.0,,-4595000.0,,,,8866000.0,314340000.0,265701000.0,209132000.0,-2059000.0,,37714000.0,37714000.0
2019-12-31,AND.TO,2019-12-31,,,42349000.0,,29773000.0,23092000.0,93791000.0,44993000.0,44993000.0,,-3503000.0,,,,12004000.0,289988000.0,244995000.0,196197000.0,-2644000.0,,30345000.0,29773000.0
2018-12-31,AND.TO,2018-12-31,,,38716000.0,5917000.0,26723000.0,21683000.0,86040000.0,40866000.0,40866000.0,,-3048000.0,,,,10531000.0,277010000.0,236144000.0,190970000.0,-2150000.0,,28185000.0,26723000.0
2017-12-31,AND.TO,2017-12-31,,,31701000.0,10205000.0,21678000.0,20394000.0,78016000.0,33993000.0,33993000.0,,-3135000.0,,,,8517000.0,251030000.0,217037000.0,173014000.0,-2292000.0,,23184000.0,21678000.0
2021-03-31,VHT.AX,2021-03-31,14171000.0,,-18949000.0,,-17488000.0,24825000.0,18055000.0,-19236000.0,-19236000.0,-1705000.0,-146000.0,,,,-1461000.0,19747000.0,38983000.0,1692000.0,287000.0,,-17488000.0,-17488000.0
2020-03-31,VHT.AX,2020-03-31,10905000.0,,-22308000.0,,-20371000.0,25139000.0,10830000.0,-24092000.0,-24092000.0,-1122000.0,-74000.0,,,,-1937000.0,12602000.0,36694000.0,1772000.0,1784000.0,,-20371000.0,-20371000.0
2019-03-31,VHT.AX,2019-03-31,5647000.0,,-11753000.0,,-11741000.0,11482000.0,4128000.0,-12277000.0,-12277000.0,-724000.0,-59000.0,,,,-12000.0,5000000.0,17277000.0,872000.0,524000.0,,-11741000.0,-11741000.0
2018-03-31,VHT.AX,2018-03-31,3380000.0,,-8818000.0,,-8818000.0,8574000.0,2165000.0,-9066000.0,-9066000.0,-723000.0,-5000.0,,,,0.0,2812000.0,11878000.0,647000.0,248000.0,,-8818000.0,-8818000.0
2021-06-27,ADH.AX,2021-06-27,,,95290000.0,,63742000.0,124717000.0,303293000.0,106930000.0,106930000.0,27071000.0,-5135000.0,,,,31548000.0,499762000.0,392832000.0,196469000.0,-11640000.0,,63742000.0,63742000.0
2020-06-28,ADH.AX,2020-06-28,,,52791000.0,,35281000.0,105552000.0,222119000.0,56768000.0,56768000.0,20481000.0,-6003000.0,,,,17510000.0,388933000.0,332165000.0,166814000.0,-3977000.0,,35281000.0,35281000.0
2019-06-30,ADH.AX,2019-06-30,,,42286000.0,,29643000.0,129702000.0,197124000.0,43176000.0,43176000.0,16557000.0,-1237000.0,,,,12643000.0,344430000.0,301254000.0,147306000.0,-890000.0,,29643000.0,29643000.0
2018-07-01,ADH.AX,2018-07-01,,,43816000.0,,30561000.0,120020000.0,189650000.0,45261000.0,45261000.0,17538000.0,-1489000.0,,,,13255000.0,314769000.0,269508000.0,125119000.0,-1445000.0,,30561000.0,30561000.0
2021-06-30,IPH.AX,2021-06-30,,,69879000.0,,53600000.0,110279000.0,243287000.0,77759000.0,77759000.0,17779000.0,-4533000.0,,,,16279000.0,359684000.0,281925000.0,116397000.0,-7880000.0,,53600000.0,53600000.0
2020-06-30,IPH.AX,2020-06-30,,,71692000.0,,54752000.0,112538000.0,249141000.0,82265000.0,82265000.0,19857000.0,-6083000.0,,,,16940000.0,365674000.0,283409000.0,116533000.0,-10573000.0,,54752000.0,54752000.0
2019-06-30,IPH.AX,2019-06-30,,,70632000.0,,53111000.0,87628000.0,183910000.0,71319000.0,71319000.0,12308000.0,-1880000.0,,,,17521000.0,252544000.0,181225000.0,68634000.0,-687000.0,,53111000.0,53111000.0
2018-06-30,IPH.AX,2018-06-30,,,53320000.0,,40673000.0,77496000.0,156674000.0,55515000.0,55515000.0,10571000.0,-1537000.0,,,,12647000.0,221956000.0,166441000.0,65282000.0,-2195000.0,,40673000.0,40673000.0
2020-06-30,M7T.AX,2020-06-30,,,-594687.0,,169293.0,2671081.0,6252519.0,-819190.0,-819190.0,535182.0,-43695.0,,,,-763980.0,18867108.0,19686298.0,12614589.0,224503.0,,169293.0,169293.0
2019-06-30,M7T.AX,2019-06-30,,,-7822709.0,,-7058729.0,2265564.0,-855843.0,-7395550.0,-7395550.0,566915.0,-45246.0,,,,-763980.0,9350540.0,16746090.0,10206383.0,-427159.0,,-7058729.0,-7058729.0
2018-06-30,M7T.AX,2018-06-30,,,-7316206.0,,-4953396.0,2155605.0,-1257786.0,-7364638.0,-7364638.0,250780.0,-11348.0,,,,-2362810.0,8654732.0,16019370.0,9912518.0,48432.0,,-4953396.0,-4953396.0
2017-06-30,M7T.AX,2017-06-30,,,-22854395.0,,-17659098.0,3656184.0,-613251.0,-10695045.0,-10695045.0,162950.0,-239578.0,,,,-5195297.0,10279969.0,20975014.0,10893220.0,-12159350.0,,-17659098.0,-17659098.0
2020-06-30,BVXP.L,2020-06-30,-21817.0,,8225059.0,,7202697.0,1416766.0,9491753.0,7981323.0,7981323.0,,,,,,1022362.0,10313576.0,2332253.0,821823.0,243736.0,,7202697.0,7202697.0
2019-06-30,BVXP.L,2019-06-30,-17906.0,,6965488.0,,5861663.0,1268937.0,8414940.0,7030419.0,7030419.0,,,,,,1103825.0,9290029.0,2259610.0,875089.0,-64931.0,,5861663.0,5861663.0
2018-06-30,BVXP.L,2018-06-30,-40223.0,,6866698.0,,5663347.0,1177711.0,8178404.0,6904789.0,6904789.0,,-15.0,,,,1203351.0,8751608.0,1846819.0,573204.0,-38091.0,,5663347.0,5663347.0
2017-06-30,BVXP.L,2017-06-30,-25335.0,,5771840.0,,4922289.0,998797.0,6750982.0,5710515.0,5710515.0,,-15.0,,,,849551.0,7245862.0,1535347.0,494880.0,61325.0,,4922289.0,4922289.0
2021-03-31,IOM.L,2021-03-31,,,12464000.0,,10204000.0,52737000.0,67642000.0,14905000.0,14905000.0,,-2000000.0,,,,2260000.0,111883000.0,96978000.0,44241000.0,-2441000.0,,10204000.0,10204000.0
2020-03-31,IOM.L,2020-03-31,,,16784000.0,,13649000.0,50949000.0,68488000.0,17539000.0,17539000.0,,-2212000.0,,,,3135000.0,112581000.0,95042000.0,44093000.0,-755000.0,,13649000.0,13649000.0
2019-03-31,IOM.L,2019-03-31,,,16216000.0,,12877000.0,47601000.0,66744000.0,19143000.0,19143000.0,,-1140000.0,,,,3339000.0,103709000.0,84566000.0,36965000.0,-2927000.0,,12877000.0,12877000.0
2018-03-31,IOM.L,2018-03-31,,,14888000.0,,12378000.0,45380000.0,63019000.0,17639000.0,17639000.0,,-1131000.0,,,,2510000.0,97804000.0,80165000.0,34785000.0,-2751000.0,,12378000.0,12378000.0
2020-12-31,RST.L,2020-12-31,,,4000000.0,,200000.0,45100000.0,76800000.0,23400000.0,23400000.0,,-8500000.0,,,,3800000.0,182700000.0,159300000.0,105900000.0,-19400000.0,,200000.0,200000.0
2019-12-31,RST.L,2019-12-31,,,24800000.0,,16700000.0,50100000.0,95300000.0,37100000.0,37100000.0,,-9600000.0,,,,7900000.0,215600000.0,178500000.0,120300000.0,-12300000.0,-200000.0,16900000.0,16700000.0
2018-12-31,RST.L,2018-12-31,,,21000000.0,,15700000.0,43700000.0,84000000.0,33300000.0,33300000.0,,-3800000.0,,,,2500000.0,195500000.0,162200000.0,111500000.0,-12300000.0,-2800000.0,18500000.0,15700000.0
2017-12-31,RST.L,2017-12-31,,,9900000.0,,7800000.0,33500000.0,66700000.0,27900000.0,27900000.0,,-2500000.0,,,,1900000.0,172000000.0,144100000.0,105300000.0,-18000000.0,-200000.0,8000000.0,7800000.0
2021-06-30,FCL.AX,2021-06-30,44240937.0,,-13545116.0,,-12485062.0,21869697.0,72046583.0,-10811131.0,-10811131.0,-1331818.0,-476627.0,,,,-1060054.0,108338635.0,119149766.0,36292052.0,-2733985.0,,-12485062.0,-12485062.0
2020-06-30,FCL.AX,2020-06-30,29913935.0,,715239.0,,-227183.0,15817948.0,58460103.0,2142986.0,2142986.0,-1261760.0,-507917.0,,,,942422.0,87808301.0,85665315.0,29348198.0,-1427747.0,,-227183.0,-227183.0
2019-06-30,FCL.AX,2019-06-30,24000915.0,,-1673621.0,,-1769657.0,11836937.0,44004094.0,746814.0,746814.0,-1053172.0,-263278.0,,,,96036.0,62812770.0,62065956.0,18808676.0,-2420435.0,,-1769657.0,-1769657.0
2018-06-30,FCL.AX,2018-06-30,24722244.0,,2690396.0,,1366862.0,11599323.0,39461551.0,3734103.0,3734103.0,-594119.0,-1051810.0,,,,1323534.0,53766855.0,50032752.0,14305304.0,-1043707.0,,1366862.0,1366862.0
2020-09-30,TET.L,2020-09-30,,,13741000.0,,9765000.0,16854000.0,31876000.0,14947000.0,14947000.0,,-51000.0,,,,2896000.0,109016000.0,94069000.0,77140000.0,-1206000.0,-1080000.0,10845000.0,9765000.0
2019-09-30,TET.L,2019-09-30,,,12545000.0,,8788000.0,15177000.0,28657000.0,13398000.0,13398000.0,,-26000.0,,,,2673000.0,112717000.0,99319000.0,84060000.0,-853000.0,-1084000.0,9872000.0,8788000.0
2018-09-30,TET.L,2018-09-30,,,11537000.0,,12229000.0,13865000.0,27756000.0,13778000.0,13778000.0,,-221000.0,,,,2284000.0,112163000.0,98385000.0,84407000.0,-2241000.0,2976000.0,9253000.0,12229000.0
2017-09-30,TET.L,2017-09-30,,,11696000.0,,9545000.0,12769000.0,25265000.0,12359000.0,12359000.0,,-510000.0,,,,3129000.0,101250000.0,88891000.0,75985000.0,-663000.0,978000.0,8567000.0,9545000.0
2020-12-31,FDV.AX,2020-12-31,,,-15967362.0,-318167.0,-13195217.0,8671015.0,6846957.0,-8582634.0,-8582634.0,1332242.0,-88468.0,,,,-24977.0,20829477.0,29412111.0,13982520.0,-7384728.0,-267935.0,-15942385.0,-13195217.0
2019-12-31,FDV.AX,2019-12-31,,,-4006317.0,-1819128.0,-2388160.0,8125386.0,3922554.0,-7736841.0,-7736841.0,435809.0,-49964.0,,,,87797.0,15347846.0,23084687.0,11425292.0,3730524.0,-872976.0,-4094114.0,-2388160.0
2018-12-31,FDV.AX,2018-12-31,,,-8900968.0,1207931.0,-6347932.0,9177205.0,3110990.0,-8847497.0,-8847497.0,73900.0,-10751.0,,,,35739.0,12632469.0,21479966.0,9521479.0,-53471.0,-1319788.0,-8936707.0,-6347932.0
2017-12-31,FDV.AX,2017-12-31,,,-15950113.0,4014000.0,-13894501.0,8144269.0,2480177.0,-7253344.0,-7253344.0,-144012.0,-4274.0,,,,30443.0,9192911.0,16446255.0,6712734.0,-8696769.0,-1844760.0,-15980556.0,-13894501.0
2021-03-31,MRL.L,2021-03-31,,,-1600000.0,,-1700000.0,63600000.0,83300000.0,9000000.0,9000000.0,,-2600000.0,,,,100000.0,192000000.0,183000000.0,108700000.0,-10600000.0,,-1700000.0,-1700000.0
2020-03-31,MRL.L,2020-03-31,,,500000.0,,-400000.0,61300000.0,76100000.0,10700000.0,10700000.0,,-1600000.0,,,,900000.0,185400000.0,174700000.0,109300000.0,-10200000.0,,-400000.0,-400000.0
2019-03-31,MRL.L,2019-03-31,,,2000000.0,,1500000.0,36500000.0,46000000.0,6900000.0,6900000.0,,-600000.0,,,,500000.0,128500000.0,121600000.0,82500000.0,-4900000.0,,1500000.0,1500000.0
2018-03-31,MRL.L,2018-03-31,,,-400000.0,,-700000.0,20200000.0,26400000.0,4900000.0,4900000.0,,-400000.0,,,,300000.0,80600000.0,75700000.0,54200000.0,-5300000.0,,-700000.0,-700000.0
2021-06-30,JIN.AX,2021-06-30,,,39054000.0,,26959000.0,35515000.0,74980000.0,39586000.0,39586000.0,-121000.0,-202000.0,,,,12095000.0,83319000.0,43733000.0,8339000.0,-532000.0,,26959000.0,26959000.0
2020-06-30,JIN.AX,2020-06-30,,,37425000.0,,25883000.0,28931000.0,65842000.0,36962000.0,36962000.0,-51000.0,-222000.0,,,,11542000.0,71168000.0,34206000.0,5326000.0,463000.0,,25883000.0,25883000.0
2019-06-30,JIN.AX,2019-06-30,,,38219000.0,,26420000.0,23854000.0,60144000.0,36365000.0,36365000.0,-75000.0,-7000.0,,,,11799000.0,65212000.0,28847000.0,5068000.0,1854000.0,,26420000.0,26420000.0
2018-06-30,JIN.AX,2018-06-30,,,17101000.0,,12127000.0,21832000.0,37737000.0,15987000.0,15987000.0,-82000.0,-7000.0,,,,5348000.0,39775000.0,23788000.0,2038000.0,1114000.0,374000.0,11753000.0,12127000.0
2020-12-31,RBLX,2020-12-31,201433000.0,,-264347000.0,20007000.0,-253254000.0,155725000.0,91021000.0,-266137000.0,-266137000.0,,,,,,-6656000.0,923885000.0,1190022000.0,832864000.0,1790000.0,,-257691000.0,-253254000.0
2019-12-31,RBLX,2019-12-31,107095000.0,,-71105000.0,24360000.0,-70968000.0,86682000.0,117337000.0,-76440000.0,-76440000.0,,,,,,9000.0,508393000.0,584833000.0,391056000.0,5335000.0,,-71114000.0,-70968000.0
2018-12-31,RBLX,2018-12-31,87051000.0,,-88072000.0,24360000.0,-88075000.0,74202000.0,74501000.0,-86752000.0,-86752000.0,,,,,,3000.0,324956000.0,411708000.0,250455000.0,-1320000.0,,-88075000.0,-88075000.0
2021-06-30,PTON,2021-06-30,247800000.0,,-198200000.0,,-189000000.0,1349300000.0,1452100000.0,-145000000.0,-145000000.0,,-14800000.0,,,,-9200000.0,4021900000.0,4166900000.0,2569800000.0,-53200000.0,,-189000000.0,-189000000.0
2020-06-30,PTON,2020-06-30,89000000.0,,-68300000.0,,-71600000.0,768500000.0,836700000.0,-20800000.0,-20800000.0,,-2000000.0,,,,3300000.0,1825900000.0,1846700000.0,989200000.0,-47500000.0,,-71600000.0,-71600000.0
2019-06-30,PTON,2019-06-30,54800000.0,,-195500000.0,,-195600000.0,518900000.0,383500000.0,-190200000.0,-190200000.0,,-1700000.0,,,,100000.0,915000000.0,1105200000.0,531500000.0,-5300000.0,,-195600000.0,-245700000.0
2018-06-30,PTON,2018-06-30,23400000.0,,-47800000.0,,-47900000.0,212300000.0,189600000.0,-46100000.0,-46100000.0,,-300000.0,,,,100000.0,435000000.0,481100000.0,245400000.0,-1700000.0,,-47900000.0,-47900000.0
2020-12-31,NET,2020-12-31,127144000.0,,-124973000.0,,-119370000.0,303349000.0,330004000.0,-100489000.0,-100489000.0,,-24964000.0,,,,-5603000.0,431059000.0,531548000.0,101055000.0,-24484000.0,,-119370000.0,-119370000.0
2019-12-31,NET,2019-12-31,90669000.0,,-104713000.0,,-105828000.0,240876000.0,223599000.0,-107946000.0,-107946000.0,,-1112000.0,,,,1115000.0,287022000.0,394968000.0,63423000.0,3233000.0,,-105828000.0,-105828000.0
2018-12-31,NET,2018-12-31,54463000.0,,-86087000.0,,-87164000.0,179573000.0,149137000.0,-84899000.0,-84899000.0,,-992000.0,,,,1077000.0,192674000.0,277573000.0,43537000.0,-1188000.0,,-87164000.0,-87164000.0
2017-12-31,NET,2017-12-31,33650000.0,,-9715000.0,,-10748000.0,82207000.0,106127000.0,-9730000.0,-9730000.0,,-862000.0,,,,1033000.0,134915000.0,144645000.0,28788000.0,15000.0,,-10748000.0,-10748000.0
2020-12-31,BMBL,2020-12-31,51081000.0,,-134251000.0,808000.0,-145467000.0,248874000.0,424763000.0,32633000.0,32633000.0,408000.0,-22134000.0,,,,8491000.0,582182000.0,549549000.0,157419000.0,-166884000.0,,-142742000.0,-110994000.0
2019-12-31,BMBL,2019-12-31,39205000.0,,91982000.0,6014000.0,66146000.0,209981000.0,349173000.0,93253000.0,93253000.0,408000.0,-22134000.0,,,,6138000.0,488940000.0,395687000.0,139767000.0,-1271000.0,,-142742000.0,-110994000.0
2018-12-31,BMBL,2018-12-31,37517000.0,,-20638000.0,-8325000.0,-21519000.0,222586000.0,249846000.0,-16214000.0,-16214000.0,408000.0,-22134000.0,,,,3031000.0,360105000.0,376319000.0,110259000.0,-4424000.0,,-142742000.0,-110994000.0
2020-12-31,DDOG,2020-12-31,207790000.0,,-22222000.0,,-24547000.0,271821000.0,473456000.0,-13773000.0,-13773000.0,7618000.0,-30434000.0,,,,2325000.0,603466000.0,617239000.0,130010000.0,-8449000.0,,-24547000.0,-24547000.0
2019-12-31,DDOG,2019-12-31,110268000.0,,-15976000.0,,-16710000.0,182243000.0,273831000.0,-20140000.0,-20140000.0,1460000.0,-32000.0,,,,734000.0,362780000.0,382920000.0,88949000.0,4164000.0,,-16710000.0,-16710000.0
2018-12-31,DDOG,2018-12-31,55176000.0,,-10240000.0,,-10762000.0,107405000.0,151548000.0,-11033000.0,-11033000.0,1460000.0,-32000.0,,,,522000.0,198077000.0,209110000.0,46529000.0,793000.0,,-10762000.0,-10762000.0
2017-12-31,DDOG,2017-12-31,24734000.0,,-2113000.0,,-2570000.0,55569000.0,77347000.0,-2956000.0,-2956000.0,1460000.0,-32000.0,,,,457000.0,100761000.0,103717000.0,23414000.0,843000.0,,-2570000.0,-2570000.0
2021-01-31,SNOW,2021-01-31,237946000.0,,-537040000.0,,-539102000.0,655452000.0,349461000.0,-543937000.0,-543937000.0,,,,,,2062000.0,592049000.0,1135986000.0,242588000.0,6897000.0,,-539102000.0,-539102000.0
2020-01-31,SNOW,2020-01-31,105160000.0,,-347542000.0,,-348535000.0,401119000.0,148191000.0,-358088000.0,-358088000.0,,,,,,993000.0,264748000.0,622836000.0,116557000.0,10546000.0,,-348535000.0,-348535000.0
2019-01-31,SNOW,2019-01-31,68681000.0,,-177208000.0,,-178028000.0,161697000.0,44913000.0,-185465000.0,-185465000.0,,,,,,820000.0,96666000.0,282131000.0,51753000.0,8257000.0,,-178028000.0,-178028000.0
2020-12-31,CPNG,2020-12-31,,,-474603000.0,,-474895000.0,2513912000.0,1986180000.0,-527732000.0,-527732000.0,,-107762000.0,,,,292000.0,11967339000.0,12495071000.0,9981159000.0,53129000.0,,-474895000.0,-567629000.0
2019-12-31,CPNG,2019-12-31,,,-699040000.0,,-698799000.0,1676941000.0,1033104000.0,-643837000.0,-643837000.0,,-96907000.0,,,,-241000.0,6273263000.0,6917100000.0,5240159000.0,-55203000.0,,-698799000.0,-770214000.0
2018-12-31,CPNG,2018-12-31,,,-1095253000.0,,-1097532000.0,1258259000.0,205853000.0,-1052406000.0,-1052406000.0,,-70949000.0,,,,2279000.0,4053589000.0,5105995000.0,3847736000.0,-42847000.0,,-1097532000.0,-1097532000.0
2020-12-31,GDRX,2020-12-31,61816000.0,,-303450000.0,,-293623000.0,708259000.0,521113000.0,-267392000.0,-267392000.0,,-27913000.0,,,,-9827000.0,550700000.0,818092000.0,29587000.0,-36058000.0,,-293623000.0,-293623000.0
2019-12-31,GDRX,2019-12-31,29300000.0,,82978000.0,,66048000.0,189489000.0,374208000.0,141846000.0,141846000.0,,-49569000.0,,,,16930000.0,388224000.0,246378000.0,14016000.0,-58868000.0,,66048000.0,42441000.0
2018-12-31,GDRX,2018-12-31,43894000.0,,52348000.0,,43793000.0,112521000.0,243487000.0,77266000.0,77266000.0,,-22193000.0,,,,8555000.0,249522000.0,172256000.0,6035000.0,-24918000.0,,43793000.0,13795000.0
2021-01-02,SNBR,2021-01-02,40910000.0,,175972000.0,,139189000.0,930194000.0,1156000000.0,184896000.0,184896000.0,,-9021000.0,,,,36783000.0,1856555000.0,1671659000.0,700555000.0,-8924000.0,,139189000.0,139189000.0
2019-12-28,SNBR,2019-12-28,34950000.0,,100508000.0,,81845000.0,904878000.0,1051923000.0,112095000.0,112095000.0,,-11591000.0,,,,18663000.0,1698352000.0,1586257000.0,646429000.0,-11587000.0,,81845000.0,81845000.0
2018-12-29,SNBR,2018-12-29,28775000.0,,86521000.0,,69539000.0,806758000.0,927961000.0,92428000.0,92428000.0,,-5911000.0,,,,16982000.0,1531575000.0,1439147000.0,603614000.0,-5907000.0,,69539000.0,69539000.0
2017-12-30,SNBR,2017-12-30,27806000.0,,91038000.0,,65077000.0,777626000.0,897347000.0,91915000.0,91915000.0,,-975000.0,,,,25961000.0,1444497000.0,1352582000.0,547150000.0,-779000.0,,65077000.0,65077000.0
2020-12-31,AXON,2020-12-31,123195000.0,,-6291000.0,,-1724000.0,286986000.0,416331000.0,6150000.0,6150000.0,,-55000.0,,,,-4567000.0,681003000.0,674853000.0,264672000.0,-12441000.0,,-1724000.0,-1724000.0
2019-12-31,AXON,2019-12-31,100721000.0,,2070000.0,,882000.0,210959000.0,307286000.0,-4394000.0,-4394000.0,,-46000.0,,,,1188000.0,530860000.0,535254000.0,223574000.0,6464000.0,,882000.0,882000.0
2018-12-31,AXON,2018-12-31,76856000.0,,28104000.0,,29205000.0,154886000.0,258583000.0,26841000.0,26841000.0,,-46000.0,,,,-1101000.0,420068000.0,393227000.0,161485000.0,1263000.0,,29205000.0,29205000.0
2017-12-31,AXON,2017-12-31,54373000.0,,15761000.0,,5207000.0,138692000.0,207088000.0,14023000.0,14023000.0,,-186000.0,,,,10554000.0,343798000.0,329775000.0,136710000.0,3062000.0,,5207000.0,5207000.0
2020-12-31,MRNA,2020-12-31,,,-744513000.0,,-747064000.0,188267000.0,-574877000.0,-763144000.0,-763144000.0,,-9886000.0,,,,2551000.0,803395000.0,1566539000.0,1378272000.0,18631000.0,,-747064000.0,-747064000.0
2019-12-31,MRNA,2019-12-31,,,-514716000.0,,-514021000.0,109620000.0,-436100000.0,-545720000.0,-545720000.0,,-6612000.0,,,,-695000.0,60209000.0,605929000.0,496309000.0,31004000.0,,-514021000.0,-514021000.0
2018-12-31,MRNA,2018-12-31,,,-384408000.0,,-384734000.0,94252000.0,-319014000.0,-413266000.0,-413266000.0,,-3096000.0,,,,326000.0,135068000.0,548334000.0,454082000.0,28858000.0,,-384734000.0,-401857000.0
2017-12-31,MRNA,2017-12-31,,,-255996000.0,,-255916000.0,64722000.0,-204634000.0,-269356000.0,-269356000.0,,-132000.0,,,,-80000.0,205825000.0,475181000.0,410459000.0,13360000.0,,-255916000.0,-269841000.0
2020-12-31,W,2020-12-31,,,205319000.0,,184996000.0,3747866000.0,4112171000.0,364305000.0,364305000.0,,-151669000.0,,,,20323000.0,14145156000.0,13780851000.0,10032985000.0,-158986000.0,,184996000.0,184996000.0
2019-12-31,W,2019-12-31,,,-981574000.0,,-984584000.0,3077273000.0,2147332000.0,-929941000.0,-929941000.0,,-69874000.0,,,,3010000.0,9127057000.0,10056998000.0,6979725000.0,-51633000.0,,-984584000.0,-984584000.0
2018-12-31,W,2018-12-31,,,-502043000.0,,-504080000.0,2061666000.0,1586723000.0,-474943000.0,-474943000.0,,-28560000.0,,,,2037000.0,6779174000.0,7254117000.0,5192451000.0,-27100000.0,,-504080000.0,-504080000.0
2017-12-31,W,2017-12-31,,,-244128000.0,,-244614000.0,1344702000.0,1118823000.0,-225879000.0,-225879000.0,,-9433000.0,,,,486000.0,4720895000.0,4946774000.0,3602072000.0,-18249000.0,,-244614000.0,-244614000.0
2020-12-31,FUBO,2020-12-31,30189000.0,,-609052000.0,-11094000.0,-570333000.0,140776000.0,-16036000.0,-230973000.0,-230973000.0,,-18637000.0,,,,-9660000.0,217746000.0,448719000.0,233782000.0,-378079000.0,,-599392000.0,-570504000.0
