,ticker,Date,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Change To Operating Activities,Repurchase Of Stock,Dividends Paid
2019-12-31,ALNY,2019-12-31,-300521000.0,484605000.0,-417677000.0,-30000000.0,823184000.0,853184000.0,-886116000.0,126997000.0,-83000.0,-278427000.0,54368000.0,23000000.0,-32411000.0,-24238000.0,494997000.0,150940000.0,-140156000.0,-25575000.0,,
2018-12-31,ALNY,2018-12-31,414657000.0,62219000.0,272945000.0,-30000000.0,65470000.0,65470000.0,-761497000.0,-224201000.0,-83000.0,-562616000.0,15248000.0,-14825000.0,-22645000.0,15242000.0,494997000.0,138534000.0,-126887000.0,-9717000.0,,
2017-12-31,ALNY,2017-12-31,-306152000.0,28477000.0,-290361000.0,-120000000.0,1124891000.0,1244891000.0,-490874000.0,451744000.0,-83000.0,-382786000.0,11898000.0,120000000.0,-22645000.0,-10668000.0,494997000.0,99092000.0,-104209000.0,-20711000.0,,
2020-12-31,GTLS,2020-12-31,-50800000.0,53500000.0,185000000.0,-352200000.0,-363400000.0,11000000.0,308100000.0,6100000.0,11800000.0,172700000.0,85200000.0,200000.0,-34900000.0,-15100000.0,-1000000.0,-236400000.0,-37900000.0,,-21200000.0,
2019-12-31,GTLS,2019-12-31,-3300000.0,-28000000.0,-642700000.0,231900000.0,511600000.0,305200000.0,46400000.0,900000.0,-1900000.0,133900000.0,78800000.0,700000.0,9400000.0,22000000.0,-23500000.0,-5300000.0,-36200000.0,,-2000000.0,
2018-12-31,GTLS,2018-12-31,-3300000.0,-30200000.0,-127900000.0,31900000.0,38200000.0,10800000.0,88000000.0,-12300000.0,-11400000.0,88800000.0,54700000.0,800000.0,-35600000.0,28800000.0,-1800000.0,-27300000.0,-36400000.0,,-2700000.0,
2017-12-31,GTLS,2017-12-31,-3300000.0,29500000.0,-480000000.0,296900000.0,275200000.0,2000000.0,28000000.0,-150600000.0,7200000.0,47000000.0,37600000.0,-1800000.0,-22000000.0,-29300000.0,-21700000.0,-10900000.0,-33000000.0,,-2000000.0,
2020-12-31,SIRI,2020-12-31,-102000000.0,-181000000.0,-741000000.0,623000000.0,-1314000000.0,,131000000.0,-37000000.0,,2018000000.0,562000000.0,11000000.0,-2000000.0,-36000000.0,-31000000.0,1573000000.0,-350000000.0,-49000000.0,-1669000000.0,-237000000.0
2019-12-31,SIRI,2019-12-31,47000000.0,51000000.0,-3000000.0,610000000.0,-1959000000.0,8000000.0,914000000.0,55000000.0,,2017000000.0,524000000.0,11000000.0,11000000.0,-137000000.0,-42000000.0,636000000.0,-363000000.0,1000000.0,-2309000000.0,-226000000.0
2018-12-31,SIRI,2018-12-31,-25000000.0,50000000.0,-379000000.0,120000000.0,-1515000000.0,8000000.0,1176000000.0,-14000000.0,,1880000000.0,301000000.0,3000000.0,-2000000.0,-42000000.0,-42000000.0,408000000.0,-355000000.0,-20000000.0,-1434000000.0,-201000000.0
2017-12-31,SIRI,2017-12-31,-620000000.0,83000000.0,-1147000000.0,870000000.0,-854000000.0,1000000.0,648000000.0,-145000000.0,,1856000000.0,299000000.0,-131000000.0,2000000.0,-74000000.0,-33000000.0,804000000.0,-288000000.0,85000000.0,-1502000000.0,-190000000.0
2020-12-31,SGEN,2020-12-31,-1336603000.0,0.0,-1419012000.0,,846108000.0,846108000.0,613670000.0,283862000.0,198000.0,856568000.0,63384000.0,,-30204000.0,-88727000.0,,136654000.0,-82409000.0,161791000.0,,
2019-12-31,SGEN,2019-12-31,-206976000.0,-33600000.0,-277729000.0,,637842000.0,637842000.0,-158650000.0,196376000.0,198000.0,-163737000.0,33514000.0,,-32693000.0,-89720000.0,,74162000.0,-70753000.0,43250000.0,,
2018-12-31,SGEN,2018-12-31,26740000.0,-33913000.0,-592630000.0,,713407000.0,713407000.0,-222693000.0,-82759000.0,198000.0,-203536000.0,26032000.0,,6739000.0,-45233000.0,,45342000.0,-21219000.0,20190000.0,,
2017-12-31,SGEN,2017-12-31,200240000.0,-16878000.0,129861000.0,,41311000.0,41311000.0,-125530000.0,52272000.0,198000.0,-118900000.0,24269000.0,,8146000.0,-22846000.0,,-2835000.0,-28722000.0,16774000.0,,
2020-12-31,MTZ,2020-12-31,-16808000.0,115395000.0,-216605000.0,-233507000.0,-369887000.0,7090000.0,322848000.0,351691000.0,929000.0,937254000.0,297751000.0,1843000.0,17904000.0,150678000.0,-23242000.0,7721000.0,-213746000.0,24957000.0,-120228000.0,
2019-12-31,MTZ,2019-12-31,9116000.0,-280357000.0,-261823000.0,-201447000.0,-244631000.0,4655000.0,392334000.0,44005000.0,181000.0,550278000.0,235482000.0,-170323000.0,24051000.0,113061000.0,-42187000.0,2864000.0,-126473000.0,62843000.0,-5652000.0,
2018-12-31,MTZ,2018-12-31,-34054000.0,280146000.0,-181799000.0,-30883000.0,-361094000.0,4047000.0,259659000.0,-12904000.0,33000.0,529956000.0,212930000.0,-181799000.0,-29366000.0,-335201000.0,-20309000.0,88557000.0,-180420000.0,53231000.0,-313949000.0,
